0,"HLY","United States of America Florida Hollywood","25908","United States of America Florida Hollywood"
0,"HMB","United States of America California Half Moon Bay","19757","United States of America California Half Moon Bay"
0,"HOB","United States of America New Jersey Hoboken","9719","United States of America New Jersey Hoboken"
0,"HOL","United States of America Arizona Holbrook","25924","United States of America Arizona Holbrook"
0,"HOU","United States of America Texas Houston","26619","United States of America Texas Houston"
0,"HSY","United States of America Pennsylvania Hershey","26309","United States of America Pennsylvania Hershey"
0,"HTS","Canada Ontario Huntsville","35586","Canada Ontario Huntsville"
0,"HUB","United States of America California Huntington Beach","26213","United States of America California Huntington Beach"
0,"HUF","United States of America Indiana Terre Haute","25789","United States of America Indiana Terre Haute"
0,"HYA","United States of America Massachusetts Hyannis","6964","United States of America Massachusetts Hyannis"
0,"IAD","United States of America Virginia Herndon","25529","United States of America Virginia Herndon"
0,"IAH","United States of America Texas Humble","26878","United States of America Texas Humble"
0,"IDA","United States of America Idaho Idaho Falls","6977","United States of America Idaho Idaho Falls"
0,"IDW","United States of America California Indian Wells","19944","United States of America California Indian Wells"
0,"IER","United States of America Louisiana Natchitoches","29194","United States of America Louisiana Natchitoches"
0,"IGH","United States of America Minnesota Inver Grove Heights","26070","United States of America Minnesota Inver Grove Heights"
0,"IGR","Argentina  Iguazu","6989","Argentina  Iguazu"
0,"IND","United States of America Indiana Indianapolis","1291","United States of America Indiana Indianapolis"
0,"IRI","United States of America California Irvine","27020","United States of America California Irvine"
0,"ISL","United States of America Florida Islamorada","26671","United States of America Florida Islamorada"
0,"JAC","United States of America Wyoming Jackson Hole","64284","United States of America Wyoming Jackson Hole"
0,"JCK","United States of America Florida Jacksonville","25795","United States of America Florida Jacksonville"
0,"JCY","United States of America New Jersey Jersey City","9767","United States of America New Jersey Jersey City"
0,"JEF","United States of America Indiana Jeffersonville","25984","United States of America Indiana Jeffersonville"
0,"JEK","United States of America Georgia Jekyll Island","29587","United States of America Georgia Jekyll Island"
0,"JEN","United States of America California Jenner","26403","United States of America California Jenner"
0,"JKS","United States of America New Hampshire Jackson","26222","United States of America New Hampshire Jackson"
0,"JNP","United States of America California Newport Beach","10018","United States of America California Newport Beach"
0,"JPA","Brazil  Joao Pessoa","7097","Brazil  Joao Pessoa"
0,"JSB","United States of America Florida Jensen Beach","25861","United States of America Florida Jensen Beach"
0,"JUP","United States of America Florida Jupiter","25886","United States of America Florida Jupiter"
0,"KAN","United States of America Utah Kanab","9776","United States of America Utah Kanab"
0,"KAY","United States of America Arizona Kayenta","43908","United States of America Arizona Kayenta"
0,"KEN","United States of America Maine Kennebunkport","26091","United States of America Maine Kennebunkport"
0,"KGK","United States of America Tennessee Pigeon Forge","27128","United States of America Tennessee Pigeon Forge"
0,"KIL","United States of America Vermont Killington","26559","United States of America Vermont Killington"
0,"KNG","United States of America Arizona Kingman","6987","United States of America Arizona Kingman"
0,"KOP","United States of America Pennsylvania King of Prussia","26473","United States of America Pennsylvania King of Prussia"
0,"KTN","United States of America Alaska Ketchikan","7244","United States of America Alaska Ketchikan"
0,"KVU","United States of America Washington Vancouver","25939","United States of America Washington Vancouver"
0,"LAG","United States of America California Laguna Beach","25797","United States of America California Laguna Beach"
0,"LAJ","United States of America California La Jolla","19948","United States of America California La Jolla"
0,"LAS","United States of America Nevada Las Vegas","26282","United States of America Nevada Las Vegas"
0,"LAX","United States of America California Los Angeles","347","United States of America California Los Angeles"
0,"LCE","Honduras  La Ceiba","7297","Honduras  La Ceiba"
0,"LCR","United States of America New Mexico Las Cruces","26760","United States of America New Mexico Las Cruces"
0,"LCT","United States of America Pennsylvania Lancaster","26202","United States of America Pennsylvania Lancaster"
0,"LEB","United States of America New Hampshire West Lebanon","29466","United States of America New Hampshire West Lebanon"
0,"LGB","United States of America California Long Beach","7316","United States of America California Long Beach"
0,"LIH","United States of America Hawaii Kauai","3791","United States of America Hawaii Kauai"
0,"LIM","Peru  LIMA","837","Peru  Lima"
0,"LIR","Costa Rica  Guanacaste","9673","Costa Rica  Guanacaste"
0,"LIV","United States of America Montana Livingston","26158","United States of America Montana Livingston"
0,"LLV","United States of America Wyoming Lovell","29061","United States of America Wyoming Lovell"
0,"LMA","Canada Quebec La Malbaie","35589","Canada Quebec La Malbaie"
0,"LMT","United States of America Oregon Klamath Falls","28965","United States of America Oregon Klamath Falls"
0,"LNK","United States of America New Hampshire Lincoln","26628","United States of America New Hampshire Lincoln"
0,"LNX","United States of America Massachusetts Lenox","25653","United States of America Massachusetts Lenox"
0,"LOM","United States of America California Lompoc","25826","United States of America California Lompoc"
0,"LON","United States of America California LONE PINE","29094","United States of America California Lone Pine"
0,"LRM","Dominican Republic  La Romana","7365","Dominican Republic  La Romana"
0,"LUR","United States of America Virginia Luray","29029","United States of America Virginia Luray"
0,"LVK","United States of America Utah La Verkin","79727","United States of America Utah La Verkin"
0,"LWG","United States of America Oregon Lake Oswego","26957","United States of America Oregon Lake Oswego"
0,"MAA","Costa Rica  Manuel Antonio","36425","Costa Rica  Manuel Antonio"
0,"MAC","United States of America Georgia Macon","26880","United States of America Georgia Macon"
0,"MAD","United States of America Florida Madeira Beach","26803","United States of America Florida Madeira Beach"
0,"MAE","United States of America California Madera","20414","United States of America California Madera"
0,"MAN","United States of America Vermont Manchester","27111","United States of America Vermont Manchester"
0,"MAU","United States of America Hawaii Maui","3789","United States of America Hawaii Maui"
0,"MBH","United States of America California Manhattan Beach","26829","United States of America California Manhattan Beach"
0,"MCE","United States of America California Merced","7422","United States of America California Merced"
0,"MCH","United States of America New Hampshire Manchester","1877","United States of America New Hampshire Manchester"
0,"MCI","United States of America Missouri Kansas City","25410","United States of America Missouri Kansas City"
0,"MCK","United States of America Michigan Mackinaw City","26358","United States of America Michigan Mackinaw City"
0,"MCO","United States of America Florida Orlando","1187","United States of America Florida Orlando"
0,"MEM","United States of America Tennessee Memphis","1234","United States of America Tennessee Memphis"
0,"MEQ","United States of America Nevada Mesquite","26490","United States of America Nevada Mesquite"
0,"MES","United States of America Colorado Mesa Verde","9944","United States of America Colorado Mesa Verde"
0,"MEZ","United States of America Arizona MESA","9943","United States of America Arizona Mesa"
0,"MFE","United States of America Texas Mcallen","3366","United States of America Texas McAllen"
